row_id,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp_ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,s3_key,label
331,3702.6215444640834,3592.088875370953,6662.222296573876,0.0904501806745182,-416.15652,89.93099,-33.53714,10.167299,-5.836835,5.7254333,-9.182523,3702.6215444640834,85.90217881657068,59.11788930135741,125.26644386241279,-7.0097227,-11.744963,-9.035232,-17.1911,-4.9976363,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-01.wav,Angry
332,5198.195490999278,4232.420434598823,9389.816810344828,0.07230491199712644,-463.95135,55.988335,-39.975666,-0.92927414,-5.0642176,-9.048125,-22.71951,5198.195490999278,155.9489174654779,73.62835290502629,210.67220719096719,3.649834,-9.478547,-17.650013,-4.001096,-5.5429087,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-02.wav,Angry
333,3462.9819140588847,3401.399146534044,6314.302884615385,0.08185027862762238,-396.0259,98.30147,-41.808773,8.87549,3.4699736,5.3960414,-16.872711,3462.9819140588847,85.02322800928675,67.5174973084095,105.33610359548358,-6.2201695,-9.421016,-14.7296915,-8.401202,-2.5558434,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-03.wav,Angry
334,5013.67646036154,3994.949571871002,8852.518284574468,0.09027619057513298,-482.50342,40.18994,-23.121696,4.9605,-6.929388,-5.222822,-18.55302,5013.67646036154,161.22440459163388,105.9463094359295,205.86044732869837,0.94249606,-14.578731,-14.160296,-4.5859747,-7.301349,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-04.wav,Angry
335,4943.8908770063645,4439.075618943864,9317.375886524822,0.0672373670212766,-492.9801,91.09435,-15.301696,10.409676,2.6243594,11.0759735,-27.09677,4943.8908770063645,81.96132917186263,62.99605249474366,108.42268703014184,-4.941816,1.3648318,-2.1660483,-8.731759,-2.3456705,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-05.wav,Angry
336,4024.1248290073995,4078.5078633246976,7557.477678571428,0.08508184523809524,-428.3142,53.29085,-42.65589,0.6025998,-6.130512,-5.0980735,-27.129278,4024.1248290073995,210.48004612255173,114.20823393107713,454.2017716283509,0.8087738,-9.492447,-15.194098,2.7372553,-0.15255897,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-06.wav,Angry
337,4069.2559568702204,4090.866137987905,7786.1328125,0.05845811631944445,-486.87283,79.18403,-19.269857,15.746471,4.434216,15.509918,-20.188772,4069.2559568702204,117.17431878866697,52.66805179774179,317.4802103936398,-4.026484,-0.35367084,-8.05273,-9.478597,-2.9311125,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-07.wav,Angry
338,4909.463681963748,5100.315369406755,10279.339028776978,0.06677158273381295,-469.20126,43.877926,-16.259474,8.175677,-0.76642674,-3.1411378,-21.295588,4909.463681963748,161.50391367343494,91.70040432046711,236.47155720542963,5.817508,-3.3142798,-10.677985,-3.744374,-2.4694183,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-08.wav,Angry
339,4742.826037414756,4547.953926018618,9153.04383116883,0.0860453023538961,-488.11008,76.82261,-17.930428,4.789604,6.2524757,22.328478,-10.801181,4742.826037414756,79.85458036716416,50.0,112.89644048061314,-7.9153395,-0.43018007,-4.645727,-12.009195,-3.016755,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-09.wav,Angry
340,4620.09166195182,4559.840408679376,8855.93312937063,0.10903582094988346,-396.00992,59.88477,-26.410166,0.36437193,-5.610601,-2.467995,-24.289988,4620.09166195182,172.8508607102017,106.56005016284841,257.8740616879158,-2.3601427,-10.385003,-15.551507,-12.399879,-3.9485655,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-10.wav,Angry
341,4847.320007369339,4914.965760674192,9656.756756756757,0.07002217060810811,-507.61023,75.32356,-3.0466592,19.679811,1.2305074,4.848859,-8.005826,4847.320007369339,79.5175265226878,50.0,102.93022366434921,5.5893264,-4.469238,-4.6468363,-6.3010583,-5.6969,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-11.wav,Angry
342,4130.636810649954,3916.344154106096,7566.015625,0.06056431361607143,-462.97406,55.2628,-18.173725,-1.6235437,-11.528314,2.8920329,-14.665139,4130.636810649954,159.348580700855,81.69577266205499,205.86044732869837,-3.7889376,-4.341965,-12.768288,-7.738481,0.6400557,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-12.wav,Angry
343,5654.471889431834,4884.429446303308,10701.918512658227,0.07251532832278482,-511.3269,72.58003,-14.054307,13.325324,1.8777913,7.994011,-9.598649,5654.471889431834,82.2141917473136,61.913818018872014,109.68249796946259,-6.2116914,-7.224109,-9.211711,-12.056308,-3.8120754,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-13.wav,Angry
344,4438.095938411693,3832.7028575911686,8360.849808673469,0.08739611567283163,-472.0984,55.836018,-30.74725,0.14782777,-5.6054506,-7.6227055,-22.381517,4438.095938411693,194.9535045877827,100.57929410678534,492.4577653379664,2.6305573,-11.7481985,-11.096565,0.14559509,-6.5254984,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-14.wav,Angry
345,4384.413626443695,4180.830750087925,8100.415348101265,0.07302462420886076,-458.37897,77.94813,-22.726221,9.407058,4.9367504,16.91187,-15.063602,4384.413626443695,84.53399125462816,58.777395314180424,110.31788221637464,-2.4359796,1.9217155,-6.865777,-7.090065,1.9274036,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-15.wav,Angry
346,5011.537943640425,4270.114175120751,9135.62275179856,0.08053947467026379,-503.15558,51.315453,-22.758585,5.212367,1.498322,1.6482247,-23.110989,5011.537943640425,159.39360146893165,75.7858283255199,209.45882456412534,-4.239563,-10.180244,-13.388257,-10.330223,3.1096323,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-16.wav,Angry
347,3330.921064761327,4075.0034518794378,6787.113402061856,0.05114368556701031,-410.7719,78.730446,-16.042645,7.8175263,3.557727,11.224047,-10.613587,3330.921064761327,82.1680324048428,56.12310241546865,110.31788221637464,3.775103,1.339876,-9.790192,-4.83245,4.632733,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-17.wav,Angry
348,4148.817653423096,4273.171081205834,7916.980421686747,0.0658679640436747,-444.7886,88.815994,-30.131884,1.7199098,-1.2955654,7.177017,-21.534243,4148.817653423096,82.84513056548057,50.58097201509612,107.79821830428551,-0.7970658,1.3146507,-2.5048919,-10.813236,-4.426157,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-19.wav,Angry
349,5048.945850360618,4593.642803736982,9708.351672535211,0.09102548232100939,-380.45093,45.239956,-33.2969,-2.3413584,-14.484073,-11.084201,-22.184458,5048.945850360618,170.63740467310373,102.93022366434921,256.38881638414574,-4.404876,-8.152563,-11.815597,-3.6972685,-4.3600826,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-20.wav,Angry
350,3959.534004513202,3852.542949913495,7554.981984478935,0.07555475679046564,-410.28473,89.31287,-26.376158,7.2931156,3.3410778,8.76129,-14.350771,3959.534004513202,82.74482385697607,62.99605249474366,116.87772485612456,-11.339684,-0.60396117,-5.5423765,-23.02793,-4.7896557,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-21.wav,Angry
351,5637.11067021269,4695.780474169127,10350.684691011236,0.07782215589887641,-417.18356,45.329895,-30.982044,3.2407532,-11.425186,-3.5291553,-19.10583,5637.11067021269,155.907805542459,69.0956439983888,196.56411970905023,-7.777111,-7.802752,-13.420633,-15.043173,-2.816388,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-22.wav,Angry
352,4624.390254623039,4313.792619624459,8861.194349315068,0.063720703125,-427.6246,76.12338,-20.167444,3.3783104,2.4346063,6.829414,-10.696111,4624.390254623039,84.8050547739646,51.16869459983875,128.9370308439579,-4.474124,-4.188205,-5.129923,-10.071157,-9.518259,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-23.wav,Angry
353,4955.413279346264,4392.2216004510465,9390.490632678133,0.08233957501535627,-452.8009,44.279015,-28.843235,2.3781712,-13.470874,-3.4331567,-19.07802,4955.413279346264,162.71698860071282,106.56005016284841,220.63576443274928,-7.2280316,-12.501106,-13.100521,-5.223705,-5.6795197,audio/Datasets/Emotions/Angry/03-02-05-02-02-01-24.wav,Angry
354,3615.898457880157,3610.4828149907526,6450.067238729508,0.08660688556608606,-392.15585,91.37773,-29.735096,7.811835,-6.114453,9.882581,-13.829663,3615.898457880157,83.7179955184634,51.16869459983875,112.2462048309373,-9.699032,-9.428209,-6.375057,-16.152376,-6.520274,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-01.wav,Angry
355,5309.677437664331,4333.372538717233,9780.479753521127,0.07773529196009389,-440.2294,52.87896,-37.758995,-1.4394617,-6.4565067,-10.004058,-19.85461,5309.677437664331,162.33596295960552,102.3373891996775,210.67220719096719,2.5415378,-8.117606,-17.36373,-3.5563395,-5.6470156,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-02.wav,Angry
356,3602.946173779357,3550.8481882324336,6719.084821428572,0.08417503720238095,-400.5389,103.06665,-41.34815,14.265149,-0.6323158,5.1639533,-18.142294,3602.946173779357,83.81062930838786,68.30201283771977,109.05077326652577,-3.462881,-13.990245,-16.321629,-7.9531283,-2.0465562,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-03.wav,Angry
357,4954.267978639511,4024.893009299378,8982.808377308707,0.08398952836411609,-459.24457,41.538086,-30.370955,5.8268046,-8.208481,-5.0490117,-19.379099,4954.267978639511,156.472460187705,53.280025081424206,239.21922434748075,1.8705466,-15.538063,-12.18641,-1.6526755,-7.1766148,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-04.wav,Angry
358,4768.7047123131915,4494.956376766468,9172.377232142857,0.06664225260416666,-488.48828,88.43709,-15.035312,9.185022,3.6391788,9.900939,-26.183125,4768.7047123131915,80.47010407479104,53.280025081424206,107.17734625362931,-7.060575,3.1079805,-1.4725648,-11.213697,-2.675994,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-05.wav,Angry
359,4361.23331326467,4010.2880237358904,7784.629875886525,0.09379732749704492,-440.32114,59.52499,-44.390114,1.0371705,-7.8722715,-3.995256,-26.546778,4361.23331326467,188.5086848870791,151.57165665103983,423.78523774371814,0.48916373,-8.066665,-15.061231,-1.7389741,1.7308469,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-06.wav,Angry
360,4390.805325254664,4368.3642970020155,8373.798076923076,0.06685014204545454,-484.46768,82.96951,-18.525492,13.004271,5.013413,13.841026,-20.136778,4390.805325254664,83.27468724916754,62.99605249474366,104.12621525348065,-6.4611073,-2.809432,-6.7082434,-8.476827,-2.1906977,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-07.wav,Angry
361,5103.233646567439,5171.348324847888,10480.946492805755,0.06802214478417266,-474.15723,40.49439,-18.602753,7.5093703,-2.0732343,-1.9976574,-20.63983,5103.233646567439,195.32363526935714,103.52649238413775,495.310544150976,5.2909875,-1.7745926,-13.644327,-5.4625883,-2.441575,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-08.wav,Angry
362,5655.562474473786,5050.604282776569,11027.47366962306,0.07662767634423504,-522.466,67.568634,-17.255396,5.0539646,4.817,21.442312,-8.460866,5655.562474473786,75.98777839267164,50.0,105.33610359548358,-7.8534703,-0.9536281,-2.811051,-11.21345,-2.5973656,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-09.wav,Angry
363,5429.534670000201,4657.840456730088,10184.877622377622,0.13696345971736595,-387.17532,55.602364,-28.01439,0.78021127,-5.6010685,-2.2265587,-23.624893,5429.534670000201,165.59378040840255,107.17734625362931,210.67220719096719,-2.0505817,-10.39203,-15.229109,-9.924197,-7.2348223,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-10.wav,Angry
364,4414.595045185863,4736.053433336337,9049.14700255102,0.06010219029017857,-486.28397,79.96054,-7.8500443,18.319834,-1.4665099,4.695803,-9.299387,4414.595045185863,82.42235517398201,66.3575871169284,114.20823393107713,2.3510456,-3.1916685,-6.633344,-6.5032372,-6.9358892,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-11.wav,Angry
365,3505.854645758161,3483.361065880009,5843.26171875,0.0595703125,-473.11734,65.32441,-16.81381,-0.26275253,-11.474878,6.602253,-15.288391,3505.854645758161,151.860247538397,85.55950256826021,204.67477839935495,-2.3153398,-1.729911,-12.140505,-5.956552,5.288217,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-12.wav,Angry
366,5341.196510936893,4982.750523955409,10500.350685785535,0.06423881701995013,-498.17212,72.64155,-15.433672,12.587549,1.1589646,5.8083525,-11.622654,5341.196510936893,82.84871072823928,54.52538663326288,111.59971426302234,-6.9367156,-8.526986,-6.4534307,-11.256008,-3.4899461,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-13.wav,Angry
367,5394.349523545832,4273.240851609084,9800.47637195122,0.08898985327743902,-470.22537,51.3341,-29.509193,4.2880306,-7.2097955,-11.146084,-21.751156,5394.349523545832,174.7435741654231,50.0,486.80140546823634,2.2246294,-13.905226,-14.759709,-0.81373274,-8.2235,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-14.wav,Angry
368,4638.2509888061795,4435.3785595264735,8837.611607142857,0.0666366888552296,-483.3185,82.01351,-21.538662,9.17543,6.6785803,15.753261,-17.065407,4638.2509888061795,113.9496384034988,61.557220667245815,492.4577653379664,-2.8826945,2.7680495,-7.301805,-8.28801,1.2492796,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-15.wav,Angry
369,4867.346708021697,4238.999822824397,9015.141553217822,0.08065946975556931,-506.98553,48.58246,-18.605682,9.137656,1.8278937,-0.11821097,-19.851194,4867.346708021697,163.0816678126118,100.0,236.47155720542963,-3.2711828,-8.706014,-14.234123,-8.191043,1.7380704,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-16.wav,Angry
370,3178.5714299656597,3685.2307142266154,5902.7911618942735,0.06316681580396476,-388.5423,74.21039,-11.802969,5.331606,4.8514557,13.321257,-9.372502,3178.5714299656597,83.93417574209684,52.364706141031334,114.20823393107713,3.1121204,1.2527637,-8.986752,-5.4154377,5.818751,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-17.wav,Angry
371,4841.4078766361035,4487.577537668851,8997.993677042801,0.0827674717290856,-438.55344,82.569565,-28.482288,4.8799057,-3.0910206,8.337719,-24.204445,4841.4078766361035,83.44823706465964,63.360984914353104,102.3373891996775,-1.4184855,-0.63033026,-1.7772717,-11.257307,-0.99663913,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-19.wav,Angry
372,4734.442140611942,4106.106221850651,8853.47465034965,0.09120274256993006,-382.06155,43.892258,-35.771187,-1.164414,-17.865168,-7.2361517,-22.53877,4734.442140611942,171.27724957095455,113.55044290708773,263.9015821545788,-4.186655,-9.186843,-13.795369,-2.7876706,-6.136309,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-20.wav,Angry
373,4166.452048956541,3903.5936533622785,7734.688895089285,0.0727996826171875,-399.59146,80.372185,-23.760056,9.114089,3.4191723,5.4881854,-16.309437,4166.452048956541,84.04014905081637,67.5174973084095,105.9463094359295,-12.746468,-0.39426586,-4.453561,-21.936996,-4.6066904,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-21.wav,Angry
374,5463.271289623989,4526.552645555024,10024.719101123595,0.08957382373595506,-409.79123,43.30482,-37.156284,3.6833642,-15.190206,-6.8314824,-17.693926,5463.271289623989,159.7600424867501,78.45840978967506,197.70280407057925,-7.5405154,-8.811535,-16.680357,-15.791627,-0.18031013,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-22.wav,Angry
375,4706.770992836864,4639.803518222169,9318.049568965518,0.06631757363505747,-446.39267,78.463005,-15.419222,5.000849,1.943465,12.800876,-11.328359,4706.770992836864,82.83755264709642,64.46851542197895,117.55479062836088,-4.302084,-3.7614055,-6.1584163,-8.210355,-8.195541,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-23.wav,Angry
376,5720.476235120225,4841.564702238734,10877.079586330936,0.08392231527278178,-450.56097,43.192905,-36.99608,1.5151051,-18.750618,-7.4696527,-19.317797,5720.476235120225,154.0674679367258,50.58097201509612,232.40911739156792,-3.9000206,-11.326352,-13.438406,-3.9605687,-4.736956,audio/Datasets/Emotions/Angry/03-02-05-02-02-02-24.wav,Angry
377,1584.993071178776,1797.0902797308727,3218.5329861111113,0.10186767578125,-306.0274,92.67024,8.491313,23.965406,7.4779916,-5.759457,-11.883088,1584.993071178776,0.0,0.0,0.0,-9.676738,-3.996747,-13.352565,0.40819728,-9.709487,audio/Datasets/Emotions/Angry/1001_DFA_ANG_XX.wav,Angry
378,1721.6150983003345,1811.5192305424039,3529.84118852459,0.11688332479508197,-270.18033,92.64469,4.1349225,10.847631,-8.362825,0.5843755,-7.6005073,1721.6150983003345,0.0,0.0,0.0,-11.471554,-4.967711,-15.289151,6.568865,-13.339167,audio/Datasets/Emotions/Angry/1001_IEO_ANG_HI.wav,Angry
379,1382.3794098071148,1758.4287672931623,2940.985576923077,0.07794471153846154,-360.06628,109.19344,12.335655,22.731335,6.942801,1.8647581,-4.860094,1382.3794098071148,0.0,0.0,0.0,-5.740464,-3.9267442,-12.500737,2.2256706,-8.597423,audio/Datasets/Emotions/Angry/1001_IEO_ANG_LO.wav,Angry
380,1519.6720183421348,1736.5189879908544,3147.8727409638554,0.10023884600903614,-333.4997,107.17394,10.29835,18.224266,0.7590168,2.7953918,-5.9927154,1519.6720183421348,0.0,0.0,0.0,-13.538232,-3.927398,-11.003769,6.022344,-13.519105,audio/Datasets/Emotions/Angry/1001_IEO_ANG_MD.wav,Angry
381,1456.480071688649,1716.9523022988722,2951.259328358209,0.0809453708022388,-330.06223,99.34409,6.539262,34.687218,7.7527094,-4.507853,-4.416453,1456.480071688649,130.17182145579676,51.76324619206888,179.21192838239045,-10.334471,-5.783788,-13.82458,-0.42846456,-10.580196,audio/Datasets/Emotions/Angry/1001_IOM_ANG_XX.wav,Angry
382,1511.444662901971,1725.6167569013176,2974.0625,0.09573567708333333,-299.3817,100.5864,-1.0289391,21.073307,10.283516,-5.6753645,-9.639864,1511.444662901971,0.0,0.0,0.0,-8.178218,-4.3912945,-11.046256,2.5519962,-10.777924,audio/Datasets/Emotions/Angry/1001_ITH_ANG_XX.wav,Angry
383,1843.919981154653,1868.3576266870814,3554.9768518518517,0.14118561921296297,-287.42465,85.82679,18.672153,25.122936,6.7834663,-9.064778,-10.336492,1843.919981154653,66.16150832852824,51.76324619206888,78.45840978967506,-10.816507,-4.9751353,-13.279206,1.9607239,-12.658176,audio/Datasets/Emotions/Angry/1001_ITS_ANG_XX.wav,Angry
384,1512.2183150073813,1687.0301450280667,3065.546875,0.0913330078125,-262.65576,100.12936,-1.8779445,12.353275,-9.753812,-3.0155964,-4.0526013,1512.2183150073813,210.42880344721542,165.29006363084235,310.22895236674685,-12.3542795,-6.715515,-15.221955,5.902222,-11.45591,audio/Datasets/Emotions/Angry/1001_IWL_ANG_XX.wav,Angry
385,1613.8423571650387,1806.6139909379176,3223.7413194444443,0.1069064670138889,-327.68353,97.69257,12.689013,20.261454,5.551078,-1.859815,-2.8497903,1613.8423571650387,0.0,0.0,0.0,-6.119105,-10.787846,-11.8262,5.3515368,-10.559082,audio/Datasets/Emotions/Angry/1001_IWW_ANG_XX.wav,Angry
386,1482.8256928825772,1701.065461761021,2941.0738031914893,0.08648292054521277,-296.16415,100.2159,16.567307,28.744326,-5.9371376,-8.920165,-4.556495,1482.8256928825772,53.23183773431784,52.364706141031334,53.899109152142756,-13.51314,-6.898042,-17.842966,0.6443427,-9.384681,audio/Datasets/Emotions/Angry/1001_MTI_ANG_XX.wav,Angry
387,1697.7292090837027,1833.3005802174357,3396.1900684931506,0.11627113655821918,-286.45367,92.3415,19.032402,25.630453,-3.249156,-7.8390026,-5.3229747,1697.7292090837027,191.0525668485594,167.21064165770187,227.10088581417546,-17.168585,-4.6705317,-13.414952,-1.3769981,-10.3524475,audio/Datasets/Emotions/Angry/1001_TAI_ANG_XX.wav,Angry
388,1739.0383224073066,1782.8960024648275,3471.005154639175,0.11997624033505154,-312.4232,93.28509,4.194128,30.804197,6.737413,-7.588418,-10.437237,1739.0383224073066,149.8769033616137,143.893358001082,167.21064165770187,-3.2891896,-2.811224,-16.197353,6.262374,-16.040035,audio/Datasets/Emotions/Angry/1001_TIE_ANG_XX.wav,Angry
389,2362.1061295482723,2001.416130440637,4321.993670886076,0.20720431170886075,-272.27496,64.081154,19.396008,23.142567,7.6197834,-0.12162454,-9.4965925,2362.1061295482723,251.389260728565,247.655272075488,253.44393965741244,-12.836331,-5.558552,-16.905422,3.758266,-11.469552,audio/Datasets/Emotions/Angry/1001_TSI_ANG_XX.wav,Angry
390,1998.4677189831182,1792.967424325465,3701.7623546511627,0.1593273074127907,-267.9987,83.383026,11.329771,18.827463,-3.0324054,-3.4592886,-8.4707985,1998.4677189831182,0.0,0.0,0.0,-10.418051,-6.138105,-18.258886,3.8164268,-11.475034,audio/Datasets/Emotions/Angry/1001_WSI_ANG_XX.wav,Angry
391,2193.485998560809,1901.4753113072175,4012.3456790123455,0.18370225694444445,-281.75552,53.82697,1.6190022,16.38251,1.6687467,-5.810282,-6.6189027,2193.485998560809,0.0,0.0,0.0,-0.13099593,-4.7374187,-12.188876,3.6962454,-14.468503,audio/Datasets/Emotions/Angry/1002_DFA_ANG_XX.wav,Angry
392,1694.4656149478308,1887.6958725094655,3573.9462209302324,0.10409474927325581,-344.91116,90.40939,12.737002,15.482506,5.7108564,3.1668212,-8.689299,1694.4656149478308,319.2844426053955,287.786716002164,342.2380102730408,-5.0478806,-1.9427648,-7.424334,0.9747418,-14.291686,audio/Datasets/Emotions/Angry/1002_IEO_ANG_HI.wav,Angry
393,1761.4393555429274,1891.5121218958564,3734.6833881578946,0.12004651521381579,-328.33624,84.13789,5.016717,7.7163496,6.2127485,6.93461,-7.406196,1761.4393555429274,380.13164348638446,338.30707145257935,446.39885705208934,-8.781249,-2.9307454,-12.490044,-2.7219357,-17.3442,audio/Datasets/Emotions/Angry/1002_IEO_ANG_LO.wav,Angry
394,1764.438987529747,1899.961649320288,3699.353448275862,0.11214192708333333,-322.3482,84.44968,6.17645,12.778707,4.5716896,2.0931356,-8.438979,1764.438987529747,408.5715109314533,381.93664156416656,421.34441438193437,-8.593375,-3.1507459,-10.47115,3.2924783,-11.532639,audio/Datasets/Emotions/Angry/1002_IEO_ANG_MD.wav,Angry
395,1909.0056166600618,1855.5063261398986,3717.608848314607,0.13211573911516855,-282.58926,69.0391,3.2026703,18.687668,-3.2639778,1.8597189,-9.661647,1909.0056166600618,410.65873449098234,340.2668643803422,483.997635687717,-7.037945,-4.2222295,-11.678423,7.478821,-18.741274,audio/Datasets/Emotions/Angry/1002_IOM_ANG_XX.wav,Angry
396,1866.7714647979367,1903.1290729342863,3765.030570652174,0.12422511888586957,-322.44214,84.035034,5.201765,16.913118,8.466393,-2.175683,-7.448863,1866.7714647979367,311.4955761813572,253.44393965741244,448.9848193237491,-1.4256786,-3.9759479,-12.937086,0.71125364,-14.385497,audio/Datasets/Emotions/Angry/1002_ITH_ANG_XX.wav,Angry
397,1770.375451412384,1907.6602636145124,3441.360294117647,0.11815831801470589,-370.563,90.43421,20.966978,20.68147,15.091238,-2.9842646,-4.015069,1770.375451412384,245.80757189561558,229.73967099940702,282.842712474619,0.5170832,-6.797463,-13.502075,-1.5909393,-9.608917,audio/Datasets/Emotions/Angry/1002_ITS_ANG_XX.wav,Angry
398,1597.5451990322176,1823.5224772679578,3302.6867378048782,0.09202315167682927,-322.44568,96.18243,7.3825846,8.319008,0.9972478,2.8494744,-5.538136,1597.5451990322176,292.23739910041496,220.63576443274928,377.54972507267735,-6.9558277,-5.133079,-14.785952,3.1270056,-12.84814,audio/Datasets/Emotions/Angry/1002_IWL_ANG_XX.wav,Angry
399,1816.473459427391,1920.226522883738,3564.5559210526317,0.1223401521381579,-337.8711,89.25506,16.130491,12.051557,7.0884905,0.29166177,-7.7646484,1816.473459427391,322.78133543069333,297.93549262454053,344.220574897732,-7.5063925,-4.6186934,-11.668707,-1.4705656,-10.844294,audio/Datasets/Emotions/Angry/1002_IWW_ANG_XX.wav,Angry
400,1605.2887245919596,1854.0790853739786,3391.624273255814,0.09581667877906977,-358.40982,96.86786,23.63767,17.93843,0.09666842,1.9730022,-8.093693,1605.2887245919596,290.85202281214924,266.96797083400685,354.3070076409443,-9.835786,-4.3056607,-12.594436,6.1251225,-11.917237,audio/Datasets/Emotions/Angry/1002_MTI_ANG_XX.wav,Angry
401,1811.546842557444,1954.1035354393064,3778.8765822784812,0.11938785601265822,-338.9796,86.2291,23.05377,8.720799,-0.7123466,0.5488457,-4.141216,1811.546842557444,333.0940338847566,297.93549262454053,462.1410787489092,-5.063278,-4.3846803,-16.221462,-0.23982795,-12.029954,audio/Datasets/Emotions/Angry/1002_TAI_ANG_XX.wav,Angry
402,2507.2499704732554,1979.7260115371823,4506.0546875,0.200555419921875,-227.8958,41.431656,-13.464569,12.042949,-0.9648358,-9.9083605,-6.893599,2507.2499704732554,460.8126391606642,443.827788827138,486.80140546823634,-3.477859,-4.1989226,-15.730258,7.2279596,-12.26659,audio/Datasets/Emotions/Angry/1002_TIE_ANG_XX.wav,Angry
403,2363.139019248319,2075.6897048957603,4432.426948051948,0.2009562702922078,-327.82486,68.54645,20.66393,14.651576,13.273044,-2.559911,-7.0780187,2363.139019248319,313.28153199083715,297.93549262454053,317.4802103936398,-4.621014,-0.4779636,-10.968273,-2.6429691,-9.700493,audio/Datasets/Emotions/Angry/1002_TSI_ANG_XX.wav,Angry
404,2453.8742822769286,1981.1263923573613,4447.599085365854,0.22390077172256098,-254.46727,57.603237,9.296395,8.734833,-3.5181162,-1.7301502,-2.9748242,2453.8742822769286,391.4741148306011,348.2202253184496,483.997635687717,-9.274584,-3.0850308,-13.884543,3.694862,-11.818746,audio/Datasets/Emotions/Angry/1002_WSI_ANG_XX.wav,Angry
405,2096.6347510176674,1893.6930302697242,3923.2954545454545,0.16033380681818182,-299.52847,57.804688,6.7272553,16.468393,0.94279563,-6.4694133,-2.439889,2096.6347510176674,364.8306702295396,297.93549262454053,483.997635687717,-3.3101203,-6.6440015,-9.503429,-2.069381,-13.801147,audio/Datasets/Emotions/Angry/1003_DFA_ANG_XX.wav,Angry
406,1891.4244846943036,1844.5625413728262,3694.926697530864,0.12675419560185186,-271.12952,55.15736,-12.766618,-1.008563,1.2193611,-1.2294328,-1.8401473,1891.4244846943036,341.45567316562887,303.14331330207966,368.92647743437567,-5.2672606,-8.405851,-8.967873,2.0701318,-5.858717,audio/Datasets/Emotions/Angry/1003_IEO_ANG_HI.wav,Angry
407,1560.955333822062,1840.2100614377366,3271.1588541666665,0.09372965494791667,-327.5644,90.73291,5.2521834,6.958664,7.560696,3.1269848,-1.5976126,1560.955333822062,395.9443031959684,354.3070076409443,475.6828460010884,-5.017879,-4.28533,-5.796343,1.6766757,-12.919917,audio/Datasets/Emotions/Angry/1003_IEO_ANG_LO.wav,Angry
408,1701.8075054484862,1853.1016985741182,3408.8541666666665,0.1086697048611111,-299.7785,80.6768,2.1019008,6.6422496,5.8480988,0.36456022,-2.012402,1701.8075054484862,452.33972297972736,379.7368483802076,489.62141732186205,-5.2940745,-5.7978363,-8.627505,1.7410476,-12.559124,audio/Datasets/Emotions/Angry/1003_IEO_ANG_MD.wav,Angry
